Sample,Ind,Month,species,propDiet,season
Sample271,Ind18,1,sablefish,0,Winter
Sample271,Ind18,1,lingcod,0.18151612743848095,Winter
Sample271,Ind18,1,arrowtooth flounder,0,Winter
Sample271,Ind18,1,Pacific halibut,0,Winter
Sample272,Ind21,11,Chinook salmon,0,Autumn
Sample272,Ind21,11,chum salmon,0.18995931587163914,Autumn
Sample272,Ind21,11,coho salmon,0.1532831005924682,Autumn
Sample272,Ind21,11,steelhead salmon,0,Autumn
Sample272,Ind21,11,pink salmon,0,Autumn
Sample272,Ind21,11,sablefish,0.5244076319375106,Autumn
Sample272,Ind21,11,lingcod,0,Autumn
Sample272,Ind21,11,arrowtooth flounder,0.11749984538839456,Autumn
Sample272,Ind21,11,Pacific halibut,0,Autumn
Sample273,Ind15,8,Chinook salmon,0.4998784205626654,Summer
Sample273,Ind15,8,chum salmon,0.2063645855999939,Summer
Sample273,Ind15,8,coho salmon,0.27173566932791826,Summer
Sample273,Ind15,8,steelhead salmon,0.018696910288813325,Summer
Sample273,Ind15,8,pink salmon,0,Summer
Sample273,Ind15,8,sablefish,0,Summer
Sample273,Ind15,8,lingcod,0,Summer
Sample273,Ind15,8,arrowtooth flounder,0,Summer
Sample273,Ind15,8,Pacific halibut,0,Summer
Sample274,Ind28,2,Chinook salmon,0.4533670289319836,Winter
Sample274,Ind28,2,chum salmon,0.11352662160034228,Winter
Sample274,Ind28,2,coho salmon,0,Winter
Sample274,Ind28,2,steelhead salmon,0,Winter
Sample274,Ind28,2,pink salmon,0,Winter
Sample274,Ind28,2,sablefish,0,Winter
Sample274,Ind28,2,lingcod,0.3506069552238611,Winter
Sample274,Ind28,2,arrowtooth flounder,0,Winter
Sample274,Ind28,2,Pacific halibut,0.07298667494832742,Winter
Sample275,Ind28,6,Chinook salmon,0.8842458493413351,Spring
Sample275,Ind28,6,chum salmon,0,Spring
Sample275,Ind28,6,coho salmon,0.10400402640585593,Spring
Sample275,Ind28,6,steelhead salmon,0.011750124252808908,Spring
Sample275,Ind28,6,pink salmon,0,Spring
Sample275,Ind28,6,sablefish,0,Spring
Sample275,Ind28,6,lingcod,0,Spring
Sample275,Ind28,6,arrowtooth flounder,0,Spring
Sample275,Ind28,6,Pacific halibut,0,Spring
Sample276,Ind15,3,Chinook salmon,0.5355634349237528,Winter
Sample276,Ind15,3,chum salmon,0.21217287479719957,Winter
Sample276,Ind15,3,coho salmon,0.1128912662532448,Winter
Sample276,Ind15,3,steelhead salmon,0,Winter
Sample276,Ind15,3,pink salmon,0,Winter
Sample276,Ind15,3,sablefish,0,Winter
Sample276,Ind15,3,lingcod,0.08240492321835746,Winter
Sample276,Ind15,3,arrowtooth flounder,0,Winter
Sample276,Ind15,3,Pacific halibut,0.055978145938376245,Winter
Sample277,Ind29,12,Chinook salmon,0.07946968431335141,Autumn
Sample277,Ind29,12,chum salmon,0.5042300835027417,Autumn
Sample277,Ind29,12,coho salmon,0,Autumn
Sample277,Ind29,12,steelhead salmon,0.135994089562744,Autumn
Sample277,Ind29,12,pink salmon,0,Autumn
Sample277,Ind29,12,sablefish,0,Autumn
Sample277,Ind29,12,lingcod,0.016639488602422717,Autumn
Sample277,Ind29,12,arrowtooth flounder,0.2583019585206949,Autumn
Sample277,Ind29,12,Pacific halibut,0,Autumn
Sample278,Ind25,3,Chinook salmon,0.2698039248964085,Winter
Sample278,Ind25,3,chum salmon,0.46052467858553753,Winter
Sample278,Ind25,3,coho salmon,0.10724908510256208,Winter
Sample278,Ind25,3,steelhead salmon,0,Winter
Sample278,Ind25,3,pink salmon,0,Winter
Sample278,Ind25,3,sablefish,0,Winter
Sample278,Ind25,3,lingcod,0.12389193841433341,Winter
Sample278,Ind25,3,arrowtooth flounder,0,Winter
Sample278,Ind25,3,Pacific halibut,0.03594812788838002,Winter
Sample279,Ind20,8,Chinook salmon,0.5381332750863045,Summer
Sample279,Ind20,8,chum salmon,0.16213663170665063,Summer
Sample279,Ind20,8,coho salmon,0.26202879477505137,Summer
Sample279,Ind20,8,steelhead salmon,0.03690250758350265,Summer
Sample279,Ind20,8,pink salmon,0,Summer
Sample279,Ind20,8,sablefish,0,Summer
Sample279,Ind20,8,lingcod,0,Summer
Sample279,Ind20,8,arrowtooth flounder,0,Summer
Sample279,Ind20,8,Pacific halibut,0,Summer
Sample280,Ind25,9,Chinook salmon,0.26445980818906223,Summer
Sample280,Ind25,9,chum salmon,0.10244987522179182,Summer
Sample280,Ind25,9,coho salmon,0.5365965196843829,Summer
Sample280,Ind25,9,steelhead salmon,0,Summer
Sample280,Ind25,9,pink salmon,0,Summer
Sample280,Ind25,9,sablefish,0.06095834044001393,Summer
Sample280,Ind25,9,lingcod,0,Summer
Sample280,Ind25,9,arrowtooth flounder,0,Summer
Sample280,Ind25,9,Pacific halibut,0.025744505184497897,Summer
Sample281,Ind16,7,Chinook salmon,0.878399763009952,Summer
Sample281,Ind16,7,chum salmon,0,Summer
Sample281,Ind16,7,coho salmon,0.12038773566816541,Summer
Sample281,Ind16,7,steelhead salmon,0,Summer
Sample281,Ind16,7,pink salmon,0,Summer
Sample281,Ind16,7,sablefish,0,Summer
Sample281,Ind16,7,lingcod,0,Summer
Sample281,Ind16,7,arrowtooth flounder,0,Summer
Sample281,Ind16,7,Pacific halibut,0,Summer
Sample282,Ind22,6,Chinook salmon,0.9394340412474173,Spring
Sample282,Ind22,6,chum salmon,0,Spring
Sample282,Ind22,6,coho salmon,0,Spring
Sample282,Ind22,6,steelhead salmon,0.054729583450744156,Spring
Sample282,Ind22,6,pink salmon,0,Spring
Sample282,Ind22,6,sablefish,0,Spring
Sample282,Ind22,6,lingcod,0,Spring
Sample282,Ind22,6,arrowtooth flounder,0,Spring
Sample282,Ind22,6,Pacific halibut,0,Spring
Sample283,Ind24,6,Chinook salmon,0.7893535689583598,Spring
Sample283,Ind24,6,chum salmon,0,Spring
Sample283,Ind24,6,coho salmon,0.0690178109377009,Spring
Sample283,Ind24,6,steelhead salmon,0.14162862010393923,Spring
Sample283,Ind24,6,pink salmon,0,Spring
Sample283,Ind24,6,sablefish,0,Spring
Sample283,Ind24,6,lingcod,0,Spring
Sample283,Ind24,6,arrowtooth flounder,0,Spring
Sample283,Ind24,6,Pacific halibut,0,Spring
Sample284,Ind1,8,Chinook salmon,0.3516658088424487,Summer
Sample284,Ind1,8,chum salmon,0.1553290167631629,Summer
Sample284,Ind1,8,coho salmon,0.48482866654016543,Summer
Sample284,Ind1,8,steelhead salmon,0,Summer
Sample284,Ind1,8,pink salmon,0,Summer
Sample284,Ind1,8,sablefish,0,Summer
Sample284,Ind1,8,lingcod,0,Summer
Sample284,Ind1,8,arrowtooth flounder,0,Summer
Sample284,Ind1,8,Pacific halibut,0,Summer
Sample285,Ind29,10,Chinook salmon,0.35435542714822166,Autumn
Sample285,Ind29,10,chum salmon,0.2222103313909304,Autumn
Sample285,Ind29,10,coho salmon,0.06437401034550873,Autumn
Sample285,Ind29,10,steelhead salmon,0,Autumn
Sample285,Ind29,10,pink salmon,0,Autumn
Sample285,Ind29,10,sablefish,0.15797960953628154,Autumn
Sample285,Ind29,10,lingcod,0,Autumn
Sample285,Ind29,10,arrowtooth flounder,0.17838922058164386,Autumn
Sample285,Ind29,10,Pacific halibut,0.018395302112381093,Autumn
Sample286,Ind6,5,Chinook salmon,0.6427325835057756,Spring
Sample286,Ind6,5,chum salmon,0,Spring
Sample286,Ind6,5,coho salmon,0.33949581524783706,Spring
Sample286,Ind6,5,steelhead salmon,0.011546274079073122,Spring
Sample286,Ind6,5,pink salmon,0,Spring
Sample286,Ind6,5,sablefish,0,Spring
Sample286,Ind6,5,lingcod,0,Spring
Sample286,Ind6,5,arrowtooth flounder,0,Spring
Sample286,Ind6,5,Pacific halibut,0,Spring
Sample287,Ind11,7,Chinook salmon,0.8327810001237309,Summer
Sample287,Ind11,7,chum salmon,0,Summer
Sample287,Ind11,7,coho salmon,0.08969951466871426,Summer
Sample287,Ind11,7,steelhead salmon,0.07751948520755483,Summer
Sample287,Ind11,7,pink salmon,0,Summer
Sample287,Ind11,7,sablefish,0,Summer
Sample287,Ind11,7,lingcod,0,Summer
Sample287,Ind11,7,arrowtooth flounder,0,Summer
Sample287,Ind11,7,Pacific halibut,0,Summer
Sample288,Ind9,9,Chinook salmon,0.3708281728556306,Summer
Sample288,Ind9,9,chum salmon,0.07762124444086446,Summer
Sample288,Ind9,9,coho salmon,0.46604334261330554,Summer
Sample288,Ind9,9,steelhead salmon,0,Summer
Sample288,Ind9,9,pink salmon,0,Summer
Sample288,Ind9,9,sablefish,0.054969919634725126,Summer
Sample288,Ind9,9,lingcod,0,Summer
Sample288,Ind9,9,arrowtooth flounder,0,Summer
Sample288,Ind9,9,Pacific halibut,0.01282329169597255,Summer
Sample289,Ind22,10,Chinook salmon,0.5589029164034917,Autumn
Sample289,Ind22,10,chum salmon,0.16069372312285846,Autumn
Sample289,Ind22,10,coho salmon,0.04119797112700502,Autumn
Sample289,Ind22,10,steelhead salmon,0.03292623057329357,Autumn
Sample289,Ind22,10,pink salmon,0,Autumn
Sample289,Ind22,10,sablefish,0.17105004102625498,Autumn
Sample289,Ind22,10,lingcod,0,Autumn
Sample289,Ind22,10,arrowtooth flounder,0.025567087658443857,Autumn
Sample289,Ind22,10,Pacific halibut,0,Autumn
Sample290,Ind26,11,Chinook salmon,0.04769660905432562,Autumn
Sample290,Ind26,11,chum salmon,0.24378306298174832,Autumn
Sample290,Ind26,11,coho salmon,0.15873961298975536,Autumn
Sample290,Ind26,11,steelhead salmon,0,Autumn
Sample290,Ind26,11,pink salmon,0,Autumn
Sample290,Ind26,11,sablefish,0.24753842717241883,Autumn
Sample290,Ind26,11,lingcod,0,Autumn
Sample290,Ind26,11,arrowtooth flounder,0.2941390538070494,Autumn
Sample290,Ind26,11,Pacific halibut,0,Autumn
Sample291,Ind22,12,Chinook salmon,0.2142216849779339,Autumn
Sample291,Ind22,12,chum salmon,0.26046891260135624,Autumn
Sample291,Ind22,12,coho salmon,0,Autumn
Sample291,Ind22,12,steelhead salmon,0.02312229746882178,Autumn
Sample291,Ind22,12,pink salmon,0,Autumn
Sample291,Ind22,12,sablefish,0.02520794042637395,Autumn
Sample291,Ind22,12,lingcod,0,Autumn
Sample291,Ind22,12,arrowtooth flounder,0.4409821965180012,Autumn
Sample291,Ind22,12,Pacific halibut,0.03319847271422347,Autumn
Sample292,Ind22,10,Chinook salmon,0.1805218354982477,Autumn
Sample292,Ind22,10,chum salmon,0.2515326787882918,Autumn
Sample292,Ind22,10,coho salmon,0.09263572633627022,Autumn
Sample292,Ind22,10,steelhead salmon,0.13270055522412655,Autumn
Sample292,Ind22,10,pink salmon,0,Autumn
Sample292,Ind22,10,sablefish,0.2274293114577956,Autumn
Sample292,Ind22,10,lingcod,0,Autumn
Sample292,Ind22,10,arrowtooth flounder,0.11401573187436671,Autumn
Sample292,Ind22,10,Pacific halibut,0,Autumn
Sample293,Ind20,11,Chinook salmon,0,Autumn
Sample293,Ind20,11,chum salmon,0.3637102660054835,Autumn
Sample293,Ind20,11,coho salmon,0.1341185823452512,Autumn
Sample293,Ind20,11,steelhead salmon,0.11246653296483497,Autumn
Sample293,Ind20,11,pink salmon,0,Autumn
Sample293,Ind20,11,sablefish,0.30809870946565965,Autumn
Sample293,Ind20,11,lingcod,0,Autumn
Sample293,Ind20,11,arrowtooth flounder,0.07317229901012368,Autumn
Sample293,Ind20,11,Pacific halibut,0,Autumn
Sample294,Ind23,11,Chinook salmon,0.04610633595828185,Autumn
Sample294,Ind23,11,chum salmon,0.25623875256190565,Autumn
Sample294,Ind23,11,coho salmon,0.020016076979174124,Autumn
Sample294,Ind23,11,steelhead salmon,0,Autumn
Sample294,Ind23,11,pink salmon,0,Autumn
Sample294,Ind23,11,sablefish,0.29458548007888213,Autumn
Sample294,Ind23,11,lingcod,0,Autumn
Sample294,Ind23,11,arrowtooth flounder,0.3655262467763133,Autumn
Sample294,Ind23,11,Pacific halibut,0,Autumn
Sample295,Ind22,7,Chinook salmon,0.9176647494657213,Summer
Sample295,Ind22,7,chum salmon,0,Summer
Sample295,Ind22,7,coho salmon,0.08204927701963183,Summer
Sample295,Ind22,7,steelhead salmon,0,Summer
Sample295,Ind22,7,pink salmon,0,Summer
Sample295,Ind22,7,sablefish,0,Summer
Sample295,Ind22,7,lingcod,0,Summer
Sample295,Ind22,7,arrowtooth flounder,0,Summer
Sample295,Ind22,7,Pacific halibut,0,Summer
Sample296,Ind26,1,Chinook salmon,0,Winter
Sample296,Ind26,1,chum salmon,0.5497964826965072,Winter
Sample296,Ind26,1,coho salmon,0,Winter
Sample296,Ind26,1,steelhead salmon,0,Winter
Sample296,Ind26,1,pink salmon,0,Winter
Sample296,Ind26,1,sablefish,0,Winter
Sample296,Ind26,1,lingcod,0.39598151306598084,Winter
Sample296,Ind26,1,arrowtooth flounder,0.033421284505494926,Winter
Sample296,Ind26,1,Pacific halibut,0,Winter
Sample297,Ind13,6,Chinook salmon,0.8507731269746556,Spring
Sample297,Ind13,6,chum salmon,0,Spring
Sample297,Ind13,6,coho salmon,0.14802701425490883,Spring
Sample297,Ind13,6,steelhead salmon,0,Spring
Sample297,Ind13,6,pink salmon,0,Spring
Sample297,Ind13,6,sablefish,0,Spring
Sample297,Ind13,6,lingcod,0,Spring
Sample297,Ind13,6,arrowtooth flounder,0,Spring
Sample297,Ind13,6,Pacific halibut,0,Spring
Sample298,Ind5,4,Chinook salmon,0.3962949856011716,Spring
Sample298,Ind5,4,chum salmon,0.27074298626455884,Spring
Sample298,Ind5,4,coho salmon,0.14211623285259997,Spring
Sample298,Ind5,4,steelhead salmon,0.02772994174764529,Spring
Sample298,Ind5,4,pink salmon,0,Spring
Sample298,Ind5,4,sablefish,0,Spring
Sample298,Ind5,4,lingcod,0,Spring
Sample298,Ind5,4,arrowtooth flounder,0,Spring
Sample298,Ind5,4,Pacific halibut,0.15994010465402364,Spring
Sample299,Ind11,12,Chinook salmon,0,Autumn
Sample299,Ind11,12,chum salmon,0.4012286682142691,Autumn
Sample299,Ind11,12,coho salmon,0,Autumn
Sample299,Ind11,12,steelhead salmon,0.1170857375830613,Autumn
Sample299,Ind11,12,pink salmon,0,Autumn
Sample299,Ind11,12,sablefish,0.04544028961730604,Autumn
Sample299,Ind11,12,lingcod,0,Autumn
Sample299,Ind11,12,arrowtooth flounder,0.42558324999233155,Autumn
Sample299,Ind11,12,Pacific halibut,0,Autumn
Sample300,Ind15,7,Chinook salmon,0.9865842190534213,Summer
Sample300,Ind15,7,chum salmon,0,Summer
Sample300,Ind15,7,coho salmon,0.013314119345677741,Summer
Sample300,Ind15,7,steelhead salmon,0,Summer
Sample300,Ind15,7,pink salmon,0,Summer
Sample300,Ind15,7,sablefish,0,Summer
Sample300,Ind15,7,lingcod,0,Summer
Sample300,Ind15,7,arrowtooth flounder,0,Summer
Sample300,Ind15,7,Pacific halibut,0,Summer
