"","clust1","ind1","island1","clust2","ind2","island2","rel","assoc"
"16411","15","19","Maui","13","19","Maui",0.354227042953234,0.329770583736257
"16412","15","19","Maui","13","2","Maui",0.276578836805214,0.274281091947216
"16413","15","19","Maui","13","20","Maui",0.300580887099189,0.444990533988154
"16414","15","19","Maui","13","3","Maui",0.295229971152838,0.448773412644072
"16415","15","19","Maui","13","4","Maui",0.427777488972594,0.610149217981163
"16416","15","19","Maui","13","5","Maui",0.344221516922184,0.26885545164271
"16417","15","19","Maui","13","6","Maui",0.264043353763626,0.207010938843489
"16418","15","19","Maui","13","7","Maui",0.161741587860996,0.0623692238991692
"16419","15","19","Maui","13","8","Maui",0.290528746802473,0.314864311533025
"16420","15","19","Maui","13","9","Maui",0.428150106706159,0.601556601215562
"16421","15","19","Maui","2","1","Maui",0.357401641792909,0.338625610561087
"16422","15","19","Maui","2","10","Maui",0.308303226019915,0.240228972792029
"16423","15","19","Maui","2","11","Maui",0.213494352369482,0.341852891603557
"16424","15","19","Maui","2","12","Maui",0.254948607292505,0.300675516233259
"16425","15","19","Maui","2","13","Maui",0.293026267594702,0.486679068853113
"16426","15","19","Maui","2","14","Maui",0.299635553681117,0.287251865027757
"16427","15","19","Maui","2","15","Maui",0.196320958013032,0.314344249560408
"16428","15","19","Maui","2","16","Maui",0.309670511732226,0.41236584833378
"16429","15","19","Maui","2","17","Maui",0.254013302327646,0.390309419003322
"16430","15","19","Maui","2","18","Maui",0.206594716500401,0.4317765194967
"16431","15","19","Maui","2","19","Maui",0.249847762770445,0.303973476936197
"16432","15","19","Maui","2","2","Maui",0.283428524365943,0.388926555083174
"16433","15","19","Maui","2","20","Maui",0.402730815551819,0.585369024685478
"16434","15","19","Maui","2","3","Maui",0.255037312293042,0.541111442526818
"16435","15","19","Maui","2","4","Maui",0.324863544094001,0.628110699986629
"16436","15","19","Maui","2","5","Maui",0.25029379161716,0.284734679512497
"16437","15","19","Maui","2","6","Maui",0.336868927971229,0.598565750415908
"16438","15","19","Maui","2","7","Maui",0.401266963504713,0.561764994052052
"16439","15","19","Maui","2","8","Maui",0.228118463898814,0.416462472736964
"16440","15","19","Maui","2","9","Maui",0.346685747096823,0.438924588899165
"16441","15","19","Maui","3","1","Maui",0.387294669227023,0.296987365756564
"16442","15","19","Maui","3","10","Maui",0.335485614041211,0.387149247888515
"16443","15","19","Maui","3","11","Maui",0.311567164798782,0.366033687348821
"16444","15","19","Maui","3","12","Maui",0.314521021540821,0.526938458812626
"16445","15","19","Maui","3","13","Maui",0.40416092609509,0.49326964068419
"16446","15","19","Maui","3","14","Maui",0.298216839103739,0.409812353530535
"16447","15","19","Maui","3","15","Maui",0.275640900597311,0.244488936589186
"16448","15","19","Maui","3","16","Maui",0.317384341069745,0.630959107329705
"16449","15","19","Maui","3","17","Maui",0.180554357258536,0.260884930277647
"16450","15","19","Maui","3","18","Maui",0.357151894634637,0.49106769639028
"16451","15","19","Maui","3","19","Maui",0.318211530454551,0.353281450433545
"16452","15","19","Maui","3","2","Maui",0.3026910293197,0.410931636144843
"16453","15","19","Maui","3","20","Maui",0.304755510802308,0.456728980286895
"16454","15","19","Maui","3","3","Maui",0.211369945153908,0.154093965132863
"16455","15","19","Maui","3","4","Maui",0.229199724833883,0.217102628580922
"16456","15","19","Maui","3","5","Maui",0.352175399548829,0.478163189317978
"16457","15","19","Maui","3","6","Maui",0.338582187014297,0.5492051002529
"16458","15","19","Maui","3","7","Maui",0.310604571570795,0.317291136031028
"16459","15","19","Maui","3","8","Maui",0.324725757422529,0.45113279757212
"16460","15","19","Maui","3","9","Maui",0.327377899855027,0.416320239395426
"16461","15","19","Maui","9","1","Maui",0.253964078498135,0.259581635178484
"16462","15","19","Maui","9","10","Maui",0.340022455406711,0.486863488465632
"16463","15","19","Maui","9","11","Maui",0.323533442953994,0.275442867853827
"16464","15","19","Maui","9","12","Maui",0.282612354640616,0.439628185050087
"16465","15","19","Maui","9","13","Maui",0.140287406038319,0.183857995832485
"16466","15","19","Maui","9","14","Maui",0.310302139177854,0.361679580341297
"16467","15","19","Maui","9","15","Maui",0.217840605004757,0.200868022135426
"16468","15","19","Maui","9","16","Maui",0.338811019027081,0.381178379997242
"16469","15","19","Maui","9","17","Maui",0.25961498518749,0.322365738545147
"16470","15","19","Maui","9","18","Maui",0.328815804462919,0.333874786841688
"16471","15","19","Maui","9","19","Maui",0.326976050696565,0.399499615833226
"16472","15","19","Maui","9","2","Maui",0.368322198396931,0.397323360755719
"16473","15","19","Maui","9","20","Maui",0.316560908109006,0.255395168462197
"16474","15","19","Maui","9","3","Maui",0.148897426856171,0.362176400203374
"16475","15","19","Maui","9","4","Maui",0.254678300537081,0.428476063189858
"16476","15","19","Maui","9","5","Maui",0.229554756499378,0.459002314715512
"16477","15","19","Maui","9","6","Maui",0.256814489822361,0.239406752606902
"16478","15","19","Maui","9","7","Maui",0.332372292051097,0.474900997073018
"16479","15","19","Maui","9","8","Maui",0.343363059571904,0.191555516088652
"16480","15","19","Maui","9","9","Maui",0.12370789925316,0
"16481","15","2","Maui","13","1","Maui",0.289120539968428,0.318587092963104
"16482","15","2","Maui","13","10","Maui",0.329695366701431,0.479261361922439
"16483","15","2","Maui","13","11","Maui",0.299743271949802,0.275986589606171
"16484","15","2","Maui","13","12","Maui",0.427171647294873,0.429984991717854
"16485","15","2","Maui","13","13","Maui",0.314494026169775,0.310684637431673
"16486","15","2","Maui","13","14","Maui",0.224782528095479,0.062015669261947
"16487","15","2","Maui","13","15","Maui",0.339361170711528,0.354096624918478
"16488","15","2","Maui","13","16","Maui",0.275700806793548,0.249807005801818
"16489","15","2","Maui","13","17","Maui",0.254846709225027,0.43085592258251
"16490","15","2","Maui","13","18","Maui",0.389892683146437,0.638114785551936
"16491","15","2","Maui","13","19","Maui",0.371821958134046,0.344438407804651
"16492","15","2","Maui","13","2","Maui",0.262020696213832,0.303945638658135
"16493","15","2","Maui","13","20","Maui",0.228845278397933,0.264696606652018
"16494","15","2","Maui","13","3","Maui",0.387959899238324,0.620048101626683
"16495","15","2","Maui","13","4","Maui",0.299347077212578,0.250668475885985
"16496","15","2","Maui","13","5","Maui",0.394939474406661,0.349495717630103
"16497","15","2","Maui","13","6","Maui",0.363800018214079,0.445647362468822
"16498","15","2","Maui","13","7","Maui",0.29315449227789,0.178599978074092
"16499","15","2","Maui","13","8","Maui",0.37958620693691,0.411751127386907
"16500","15","2","Maui","13","9","Maui",0.187097585605612,0.183765823053821
"16501","15","2","Maui","2","1","Maui",0.310361827194839,0.373674611590547
"16502","15","2","Maui","2","10","Maui",0.288831738790106,0.232717034194746
"16503","15","2","Maui","2","11","Maui",0.292111786955875,0.379269565698157
"16504","15","2","Maui","2","12","Maui",0.103515847165048,0.07338523086427
"16505","15","2","Maui","2","13","Maui",0.142486122757121,0.17867305927257
"16506","15","2","Maui","2","14","Maui",0.23689980914229,0.2754029685949
"16507","15","2","Maui","2","15","Maui",0.33746028040278,0.449372387463374
"16508","15","2","Maui","2","16","Maui",0.238762680798648,0.319304111280944
"16509","15","2","Maui","2","17","Maui",0.338111167845148,0.402664633710262
"16510","15","2","Maui","2","18","Maui",0.267377060492241,0.318372045043252
"16511","15","2","Maui","2","19","Maui",0.227334164337558,0.221022247941571
"16512","15","2","Maui","2","2","Maui",0.35666294770733,0.32237845619421
"16513","15","2","Maui","2","20","Maui",0.346300940486201,0.375522127053448
"16514","15","2","Maui","2","3","Maui",0.289132862749755,0.477641543953338
"16515","15","2","Maui","2","4","Maui",0.320134587696819,0.296721083468474
"16516","15","2","Maui","2","5","Maui",0.289332134184441,0.204440844010103
"16517","15","2","Maui","2","6","Maui",0.274311310185841,0.234458943668414
"16518","15","2","Maui","2","7","Maui",0.372935620008496,0.588739357390155
"16519","15","2","Maui","2","8","Maui",0.253581176328491,0.165882736767931
"16520","15","2","Maui","2","9","Maui",0.284047496422818,0.332499690813455
"16521","15","2","Maui","3","1","Maui",0.419122816601834,0.455387789377919
"16522","15","2","Maui","3","10","Maui",0.308693633574453,0.333571953974086
"16523","15","2","Maui","3","11","Maui",0.331837790921377,0.368009795795532
"16524","15","2","Maui","3","12","Maui",0.126935253786649,0.190939737498753
"16525","15","2","Maui","3","13","Maui",0.356319927774177,0.514098926452095
"16526","15","2","Maui","3","14","Maui",0.223153516006469,0.336454559417374
"16527","15","2","Maui","3","15","Maui",0.393510677343474,0.514478767007379
"16528","15","2","Maui","3","16","Maui",0.280146363987113,0.426245781284282
"16529","15","2","Maui","3","17","Maui",0.274286757291575,0.26159823220417
"16530","15","2","Maui","3","18","Maui",0.30463363495824,0.350352834974169
"16531","15","2","Maui","3","19","Maui",0.41568142906028,0.416494993194165
"16532","15","2","Maui","3","2","Maui",0.293906758429689,0.198387669339842
"16533","15","2","Maui","3","20","Maui",0.214480671879921,0.315529415447129
"16534","15","2","Maui","3","3","Maui",0.243303860589456,0.248694351817329
"16535","15","2","Maui","3","4","Maui",0.375795096469933,0.457094877410108
"16536","15","2","Maui","3","5","Maui",0.204788107564278,0.228970258233083
"16537","15","2","Maui","3","6","Maui",0.135181148728199,0.290597238803465
"16538","15","2","Maui","3","7","Maui",0.343127392457604,0.207456641926663
"16539","15","2","Maui","3","8","Maui",0.313985018270798,0.415002895352685
"16540","15","2","Maui","3","9","Maui",0.288064986134346,0.395647029938167
"16541","15","2","Maui","9","1","Maui",0.221044362666764,0.338060415336782
"16542","15","2","Maui","9","10","Maui",0.419131457653805,0.504069321872332
"16543","15","2","Maui","9","11","Maui",0.165830207088514,0.152704047237235
"16544","15","2","Maui","9","12","Maui",0.273015600121788,0.371148109323335
"16545","15","2","Maui","9","13","Maui",0.272387446804584,0.472559803002404
"16546","15","2","Maui","9","14","Maui",0.38312597535646,0.365371232445453
"16547","15","2","Maui","9","15","Maui",0.164657751771301,0.267513010380681
"16548","15","2","Maui","9","16","Maui",0.342918343972228,0.537682259550652
"16549","15","2","Maui","9","17","Maui",0.155939357650546,0.0722131084803543
"16550","15","2","Maui","9","18","Maui",0.286262611971644,0.398970684272539
"16551","15","2","Maui","9","19","Maui",0.32448834773145,0.394928896591167
"16552","15","2","Maui","9","2","Maui",0.404051148522243,0.463072255329021
"16553","15","2","Maui","9","20","Maui",0.245781507372151,0.0788532946326215
"16554","15","2","Maui","9","3","Maui",0.274140199458613,0.289345218160712
"16555","15","2","Maui","9","4","Maui",0.257851961888148,0.296646289361461
"16556","15","2","Maui","9","5","Maui",0.386298987587879,0.410288351954591
"16557","15","2","Maui","9","6","Maui",0.231628023844045,0.199965404798851
"16558","15","2","Maui","9","7","Maui",0.253081332335539,0.236453646281046
"16559","15","2","Maui","9","8","Maui",0.336077647116683,0.46855604510947
"16560","15","2","Maui","9","9","Maui",0.374417380537639,0.408225395059876
"16561","15","20","Maui","13","1","Maui",0.291704318820827,0.469692740309931
"16562","15","20","Maui","13","10","Maui",0.313118007559014,0.334673113711359
"16563","15","20","Maui","13","11","Maui",0.33976874917288,0.312287542792654
"16564","15","20","Maui","13","12","Maui",0.247101519809927,0.348156079573291
"16565","15","20","Maui","13","13","Maui",0.235724309747889,0.17415014494154
"16566","15","20","Maui","13","14","Maui",0.153986093014043,0.207124694975412
"16567","15","20","Maui","13","15","Maui",0.315212552912735,0.408443885061582
"16568","15","20","Maui","13","16","Maui",0.210421312338457,0.298571020768248
"16569","15","20","Maui","13","17","Maui",0.309423360329632,0.320288431922446
"16570","15","20","Maui","13","18","Maui",0.320855429227231,0.440035318821132
"16571","15","20","Maui","13","19","Maui",0.269449888297635,0.339303805740202
"16572","15","20","Maui","13","2","Maui",0.317738567232645,0.35318164703953
"16573","15","20","Maui","13","20","Maui",0.266280652893214,0.252866276150272
"16574","15","20","Maui","13","3","Maui",0.234507671084321,0.178154000586786
"16575","15","20","Maui","13","4","Maui",0.277468791477031,0.386625345430443
"16576","15","20","Maui","13","5","Maui",0.246431806635585,0.401103261452158
"16577","15","20","Maui","13","6","Maui",0.265907253945348,0.44999118773798
"16578","15","20","Maui","13","7","Maui",0.425541058320236,0.270412106396951
"16579","15","20","Maui","13","8","Maui",0.336897912747457,0.330139310078452
"16580","15","20","Maui","13","9","Maui",0.373955318476448,0.497107253988227
"16581","15","20","Maui","2","1","Maui",0.317954283863933,0.465269304808675
"16582","15","20","Maui","2","10","Maui",0.151867082592383,0
"16583","15","20","Maui","2","11","Maui",0.280047875339228,0.361483779158794
"16584","15","20","Maui","2","12","Maui",0.170081098349391,0.0661999013604749
"16585","15","20","Maui","2","13","Maui",0.307882830586615,0.379207547118363
"16586","15","20","Maui","2","14","Maui",0.283734411786557,0.44530794004299
"16587","15","20","Maui","2","15","Maui",0.223864769811543,0.120736866512009
"16588","15","20","Maui","2","16","Maui",0.255426832077795,0.290552808960619
"16589","15","20","Maui","2","17","Maui",0.343658779266402,0.563155845661155
"16590","15","20","Maui","2","18","Maui",0.184102481323516,0
"16591","15","20","Maui","2","19","Maui",0.327159299527406,0.431976075626459
"16592","15","20","Maui","2","2","Maui",0.369007486411532,0.470666723758169
"16593","15","20","Maui","2","20","Maui",0.410604823613323,0.532751145047794
"16594","15","20","Maui","2","3","Maui",0.244286465455673,0.0629329952382356
"16595","15","20","Maui","2","4","Maui",0.188000584171855,0.289909541858535
"16596","15","20","Maui","2","5","Maui",0.327008887976078,0.219397120387322
"16597","15","20","Maui","2","6","Maui",0.227692165279199,0.141257290697565
"16598","15","20","Maui","2","7","Maui",0.236917109532577,0.364115784375097
"16599","15","20","Maui","2","8","Maui",0.241179794553412,0.199934381869812
"16600","15","20","Maui","2","9","Maui",0.214521339829152,0.421324107280382
"16601","15","20","Maui","3","1","Maui",0.21550778261489,0.0959819741124
"16602","15","20","Maui","3","10","Maui",0.323633537522589,0.329917105810453
"16603","15","20","Maui","3","11","Maui",0.301144537632773,0.350107635095552
"16604","15","20","Maui","3","12","Maui",0.233462907688684,0.401181348152284
"16605","15","20","Maui","3","13","Maui",0.311049088758692,0.415478744211016
"16606","15","20","Maui","3","14","Maui",0.346090019016131,0.52983514755558
"16607","15","20","Maui","3","15","Maui",0.167735862182899,0.328110162696555
"16608","15","20","Maui","3","16","Maui",0.238702849469728,0.344548939495369
"16609","15","20","Maui","3","17","Maui",0.392290358504153,0.458271683158949
"16610","15","20","Maui","3","18","Maui",0.207914587415294,0.077763092168692
"16611","15","20","Maui","3","19","Maui",0.251220445858644,0.48743450742065
"16612","15","20","Maui","3","2","Maui",0.2603762017606,0.361188262576045
